suite,case,benchmark,ns_per_op
bit_extract_blocks,runs=17,block_table_unrolled2,7.505859
bit_extract_blocks,runs=17,block_table_unrolled4,8.453359
bit_extract_blocks,runs=17,block_table_unrolled8,10.209375
bit_extract_blocks,runs=17,butterfly_table,2.523867
bit_extract_blocks,runs=17,adaptive,2.215898
bit_extract_blocks,runs=17,instlatx,5.628125
bit_extract_blocks,runs=17,zp7,6.015156
bit_extract_blocks,runs=18,pext,0.365156
bit_extract_blocks,runs=18,bitloop,37.024062
bit_extract_blocks,runs=18,split32,28.973047
bit_extract_blocks,runs=18,byte_table,6.916094
bit_extract_blocks,runs=18,block_table,11.165859
bit_extract_blocks,runs=18,block_table_unrolled1,11.165039
bit_extract_blocks,runs=18,block_table_unrolled2,7.492930
bit_extract_blocks,runs=18,block_table_unrolled4,8.449023
bit_extract_blocks,runs=18,block_table_unrolled8,10.300156
bit_extract_blocks,runs=18,butterfly_table,2.524258
bit_extract_blocks,runs=18,adaptive,2.217031
bit_extract_blocks,runs=18,instlatx,5.628125
bit_extract_blocks,runs=18,zp7,6.019492
bit_extract_blocks,runs=19,pext,0.366328
bit_extract_blocks,runs=19,bitloop,34.429766
bit_extract_blocks,runs=19,split32,27.417383
bit_extract_blocks,runs=19,byte_table,7.033867
bit_extract_blocks,runs=19,block_table,11.783359
bit_extract_blocks,runs=19,block_table_unrolled1,11.783789
bit_extract_blocks,runs=19,block_table_unrolled2,9.134727
bit_extract_blocks,runs=19,block_table_unrolled4,8.451367
bit_extract_blocks,runs=19,block_table_unrolled8,10.088828
bit_extract_blocks,runs=19,butterfly_table,2.524258
bit_extract_blocks,runs=19,adaptive,2.217031
bit_extract_blocks,runs=19,instlatx,5.629297
bit_extract_blocks,runs=19,zp7,6.017148
bit_extract_blocks,runs=20,pext,0.365938
bit_extract_blocks,runs=20,bitloop,37.119922
bit_extract_blocks,runs=20,split32,28.672461
bit_extract_blocks,runs=20,byte_table,6.813906
bit_extract_blocks,runs=20,block_table,12.399375
bit_extract_blocks,runs=20,block_table_unrolled1,12.398594
bit_extract_blocks,runs=20,block_table_unrolled2,9.131953
bit_extract_blocks,runs=20,block_table_unrolled4,8.452539
bit_extract_blocks,runs=20,block_table_unrolled8,9.996445
bit_extract_blocks,runs=20,butterfly_table,2.524258
bit_extract_blocks,runs=20,adaptive,2.216680
bit_extract_blocks,runs=20,instlatx,5.628125
bit_extract_blocks,runs=20,zp7,6.042578
bit_extract_blocks,runs=21,pext,0.366289
bit_extract_blocks,runs=21,bitloop,35.243008
bit_extract_blocks,runs=21,split32,27.695273
bit_extract_blocks,runs=21,byte_table,6.792383
bit_extract_blocks,runs=21,block_table,13.018906
bit_extract_blocks,runs=21,block_table_unrolled1,13.017344
bit_extract_blocks,runs=21,block_table_unrolled2,9.960820
bit_extract_blocks,runs=21,block_table_unrolled4,10.162383
bit_extract_blocks,runs=21,block_table_unrolled8,10.279844
bit_extract_blocks,runs=21,butterfly_table,2.530117
bit_extract_blocks,runs=21,adaptive,2.217422
bit_extract_blocks,runs=21,instlatx,5.628516
bit_extract_blocks,runs=21,zp7,6.014766
bit_extract_blocks,runs=22,pext,0.365938
bit_extract_blocks,runs=22,bitloop,38.564023
bit_extract_blocks,runs=22,split32,27.842773
bit_extract_blocks,runs=22,byte_table,6.795156
bit_extract_blocks,runs=22,block_table,13.638047
bit_extract_blocks,runs=22,block_table_unrolled1,13.633359
bit_extract_blocks,runs=22,block_table_unrolled2,9.965547
bit_extract_blocks,runs=22,block_table_unrolled4,10.172578
bit_extract_blocks,runs=22,block_table_unrolled8,10.184297
bit_extract_blocks,runs=22,butterfly_table,2.524258
bit_extract_blocks,runs=22,adaptive,2.216641
bit_extract_blocks,runs=22,instlatx,5.629727
bit_extract_blocks,runs=22,zp7,6.013203
bit_extract_blocks,runs=23,pext,0.366680
bit_extract_blocks,runs=23,bitloop,34.592539
bit_extract_blocks,runs=23,split32,27.472578
bit_extract_blocks,runs=23,byte_table,6.781055
bit_extract_blocks,runs=23,block_table,14.256016
bit_extract_blocks,runs=23,block_table_unrolled1,14.253242
bit_extract_blocks,runs=23,block_table_unrolled2,10.748242
bit_extract_blocks,runs=23,block_table_unrolled4,10.166719
bit_extract_blocks,runs=23,block_table_unrolled8,10.266094
bit_extract_blocks,runs=23,butterfly_table,2.524258
bit_extract_blocks,runs=23,adaptive,2.216641
bit_extract_blocks,runs=23,instlatx,5.628516
bit_extract_blocks,runs=23,zp7,6.015195
bit_extract_blocks,runs=24,pext,0.366328
bit_extract_blocks,runs=24,bitloop,36.297656
bit_extract_blocks,runs=24,split32,28.045117
bit_extract_blocks,runs=24,byte_table,6.806914
bit_extract_blocks,runs=24,block_table,14.870430
bit_extract_blocks,runs=24,block_table_unrolled1,14.869648
bit_extract_blocks,runs=24,block_table_unrolled2,10.748281
bit_extract_blocks,runs=24,block_table_unrolled4,10.169453
bit_extract_blocks,runs=24,block_table_unrolled8,10.201914
bit_extract_blocks,runs=24,butterfly_table,2.524258
bit_extract_blocks,runs=24,adaptive,2.216250
