suite,case,benchmark,ns_per_op
bit_extract_blocks,runs=12,butterfly_table,2.515625
bit_extract_blocks,runs=12,adaptive,1.366016
bit_extract_blocks,runs=12,instlatx,4.826562
bit_extract_blocks,runs=12,zp7,4.058633
bit_extract_blocks,runs=13,pext,0.284375
bit_extract_blocks,runs=13,bitloop,19.663828
bit_extract_blocks,runs=13,split32,17.909883
bit_extract_blocks,runs=13,byte_table,4.943789
bit_extract_blocks,runs=13,block_table,7.088320
bit_extract_blocks,runs=13,block_table_unrolled1,5.849648
bit_extract_blocks,runs=13,block_table_unrolled2,5.678945
bit_extract_blocks,runs=13,block_table_unrolled4,5.525820
bit_extract_blocks,runs=13,block_table_unrolled8,4.659805
bit_extract_blocks,runs=13,butterfly_table,2.509766
bit_extract_blocks,runs=13,adaptive,1.365234
bit_extract_blocks,runs=13,instlatx,4.836367
bit_extract_blocks,runs=13,zp7,4.058242
bit_extract_blocks,runs=14,pext,0.283945
bit_extract_blocks,runs=14,bitloop,18.873945
bit_extract_blocks,runs=14,split32,17.082109
bit_extract_blocks,runs=14,byte_table,5.014102
bit_extract_blocks,runs=14,block_table,7.626602
bit_extract_blocks,runs=14,block_table_unrolled1,6.457852
bit_extract_blocks,runs=14,block_table_unrolled2,5.689102
bit_extract_blocks,runs=14,block_table_unrolled4,5.545742
bit_extract_blocks,runs=14,block_table_unrolled8,4.659766
bit_extract_blocks,runs=14,butterfly_table,2.501602
bit_extract_blocks,runs=14,adaptive,1.365234
bit_extract_blocks,runs=14,instlatx,4.815273
bit_extract_blocks,runs=14,zp7,4.059023
bit_extract_blocks,runs=15,pext,0.284375
bit_extract_blocks,runs=15,bitloop,18.914570
bit_extract_blocks,runs=15,split32,17.094648
bit_extract_blocks,runs=15,byte_table,5.039492
bit_extract_blocks,runs=15,block_table,8.173125
bit_extract_blocks,runs=15,block_table_unrolled1,7.106680
bit_extract_blocks,runs=15,block_table_unrolled2,6.357852
bit_extract_blocks,runs=15,block_table_unrolled4,5.532070
bit_extract_blocks,runs=15,block_table_unrolled8,4.670312
bit_extract_blocks,runs=15,butterfly_table,2.500781
bit_extract_blocks,runs=15,adaptive,1.365234
bit_extract_blocks,runs=15,instlatx,4.816055
bit_extract_blocks,runs=15,zp7,4.059375
bit_extract_blocks,runs=16,pext,0.283945
bit_extract_blocks,runs=16,bitloop,19.411055
bit_extract_blocks,runs=16,split32,17.444648
bit_extract_blocks,runs=16,byte_table,5.038320
bit_extract_blocks,runs=16,block_table,8.711367
bit_extract_blocks,runs=16,block_table_unrolled1,7.603203
bit_extract_blocks,runs=16,block_table_unrolled2,6.362539
bit_extract_blocks,runs=16,block_table_unrolled4,5.529336
bit_extract_blocks,runs=16,block_table_unrolled8,4.664102
bit_extract_blocks,runs=16,butterfly_table,2.500781
bit_extract_blocks,runs=16,adaptive,1.365234
bit_extract_blocks,runs=16,instlatx,4.834375
bit_extract_blocks,runs=16,zp7,4.058594
bit_extract_blocks,runs=17,pext,0.283984
bit_extract_blocks,runs=17,bitloop,19.665352
bit_extract_blocks,runs=17,split32,17.658281
bit_extract_blocks,runs=17,byte_table,5.043398
bit_extract_blocks,runs=17,block_table,9.260977
bit_extract_blocks,runs=17,block_table_unrolled1,8.357500
bit_extract_blocks,runs=17,block_table_unrolled2,7.178555
bit_extract_blocks,runs=17,block_table_unrolled4,7.396133
bit_extract_blocks,runs=17,block_table_unrolled8,7.105117
bit_extract_blocks,runs=17,butterfly_table,2.501172
bit_extract_blocks,runs=17,adaptive,1.365234
bit_extract_blocks,runs=17,instlatx,4.838711
bit_extract_blocks,runs=17,zp7,4.058984
bit_extract_blocks,runs=18,pext,0.284375
bit_extract_blocks,runs=18,bitloop,20.258750
bit_extract_blocks,runs=18,split32,18.068867
bit_extract_blocks,runs=18,byte_table,5.006680
bit_extract_blocks,runs=18,block_table,9.796172
bit_extract_blocks,runs=18,block_table_unrolled1,8.860195
bit_extract_blocks,runs=18,block_table_unrolled2,7.175039
bit_extract_blocks,runs=18,block_table_unrolled4,7.394180
bit_extract_blocks,runs=18,block_table_unrolled8,7.132852
bit_extract_blocks,runs=18,butterfly_table,2.502344
bit_extract_blocks,runs=18,adaptive,1.365234
bit_extract_blocks,runs=18,instlatx,4.845352
bit_extract_blocks,runs=18,zp7,4.059023
bit_extract_blocks,runs=19,pext,0.284375
bit_extract_blocks,runs=19,bitloop,19.099336
bit_extract_blocks,runs=19,split32,17.188789
bit_extract_blocks,runs=19,byte_table,4.951211
bit_extract_blocks,runs=19,block_table,10.343438
bit_extract_blocks,runs=19,block_table_unrolled1,9.568047
bit_extract_blocks,runs=19,block_table_unrolled2,8.224297
bit_extract_blocks,runs=19,block_table_unrolled4,7.388711
bit_extract_blocks,runs=19,block_table_unrolled8,7.128164
bit_extract_blocks,runs=19,butterfly_table,2.500430
bit_extract_blocks,runs=19,adaptive,1.365234
bit_extract_blocks,runs=19,instlatx,4.848047
