suite,case,benchmark,ns_per_op
kmer_extract,k=27,char_to_nt_ifs_re,181.118581
kmer_extract,k=27,char_to_nt_switch_re,184.704674
kmer_extract,k=27,char_to_nt_table_re,12.877372
kmer_extract,k=27,char_to_nt_ascii_re,19.688427
kmer_extract,k=27,char_to_nt_ifs_shift,8.509095
kmer_extract,k=27,char_to_nt_switch_shift,8.487523
kmer_extract,k=27,char_to_nt_table_shift,1.154205
kmer_extract,k=27,char_to_nt_ascii_shift,1.134915
kmer_extract,k=28,char_to_nt_ifs_re,176.707507
kmer_extract,k=28,char_to_nt_switch_re,180.397694
kmer_extract,k=28,char_to_nt_table_re,12.947759
kmer_extract,k=28,char_to_nt_ascii_re,20.297317
kmer_extract,k=28,char_to_nt_ifs_shift,8.510116
kmer_extract,k=28,char_to_nt_switch_shift,8.482246
kmer_extract,k=28,char_to_nt_table_shift,1.171911
kmer_extract,k=28,char_to_nt_ascii_shift,1.134945
kmer_extract,k=29,char_to_nt_ifs_re,185.798356
kmer_extract,k=29,char_to_nt_switch_re,189.997192
kmer_extract,k=29,char_to_nt_table_re,13.768675
kmer_extract,k=29,char_to_nt_ascii_re,21.072853
kmer_extract,k=29,char_to_nt_ifs_shift,8.511060
kmer_extract,k=29,char_to_nt_switch_shift,8.490350
kmer_extract,k=29,char_to_nt_table_shift,1.179499
kmer_extract,k=29,char_to_nt_ascii_shift,1.134358
kmer_extract,k=30,char_to_nt_ifs_re,192.811570
kmer_extract,k=30,char_to_nt_switch_re,195.004127
kmer_extract,k=30,char_to_nt_table_re,14.407769
kmer_extract,k=30,char_to_nt_ascii_re,21.655035
kmer_extract,k=30,char_to_nt_ifs_shift,8.508804
kmer_extract,k=30,char_to_nt_switch_shift,8.489832
kmer_extract,k=30,char_to_nt_table_shift,1.169699
kmer_extract,k=30,char_to_nt_ascii_shift,1.134563
kmer_extract,k=31,char_to_nt_ifs_re,199.683970
kmer_extract,k=31,char_to_nt_switch_re,203.857075
kmer_extract,k=31,char_to_nt_table_re,15.070070
kmer_extract,k=31,char_to_nt_ascii_re,22.550551
kmer_extract,k=31,char_to_nt_ifs_shift,8.510857
kmer_extract,k=31,char_to_nt_switch_shift,8.485446
kmer_extract,k=31,char_to_nt_table_shift,1.173353
kmer_extract,k=31,char_to_nt_ascii_shift,1.134798
kmer_extract,k=32,char_to_nt_ifs_re,194.632530
kmer_extract,k=32,char_to_nt_switch_re,198.781773
kmer_extract,k=32,char_to_nt_table_re,15.334306
kmer_extract,k=32,char_to_nt_ascii_re,23.149893
kmer_extract,k=32,char_to_nt_ifs_shift,8.511011
kmer_extract,k=32,char_to_nt_switch_shift,8.484983
kmer_extract,k=32,char_to_nt_table_shift,1.147114
kmer_extract,k=32,char_to_nt_ascii_shift,1.134757
