suite,case,benchmark,ns_per_op
kmer_spaced_single,mask=7,simd_block_table_avx512,2.300407
kmer_spaced_single,mask=7,simd_pext,1.200889
kmer_spaced_single,mask=7,simd_butterfly_table_scalar,3.763213
kmer_spaced_single,mask=7,simd_block_table_scalar,5.291786
kmer_spaced_single,mask=8,missh,32.399439
kmer_spaced_single,mask=8,naive,21.725264
kmer_spaced_single,mask=8,pext,1.459840
kmer_spaced_single,mask=8,bitloop,28.578889
kmer_spaced_single,mask=8,byte_table,7.779197
kmer_spaced_single,mask=8,block_table,5.297575
kmer_spaced_single,mask=8,block_table_unrolled2,5.103906
kmer_spaced_single,mask=8,block_table_unrolled4,4.553941
kmer_spaced_single,mask=8,block_table_unrolled8,4.291643
kmer_spaced_single,mask=8,butterfly_table,3.179182
kmer_spaced_single,mask=8,simd_butterfly_table_sse2,1.559541
kmer_spaced_single,mask=8,simd_block_table_sse2,1.502565
kmer_spaced_single,mask=8,simd_butterfly_table_avx2,4.091337
kmer_spaced_single,mask=8,simd_block_table_avx2,3.292825
kmer_spaced_single,mask=8,simd_butterfly_table_avx512,2.422788
kmer_spaced_single,mask=8,simd_block_table_avx512,2.308524
kmer_spaced_single,mask=8,simd_pext,1.200688
kmer_spaced_single,mask=8,simd_butterfly_table_scalar,3.761468
kmer_spaced_single,mask=8,simd_block_table_scalar,5.294542
