suite,case,benchmark,ns_per_op
bit_extract_weights,popcount=15,butterfly_table,1.871582
bit_extract_weights,popcount=15,adaptive,2.319336
bit_extract_weights,popcount=15,zp7,6.164551
bit_extract_weights,popcount=16,bitloop,10.965820
bit_extract_weights,popcount=16,split32,9.643555
bit_extract_weights,popcount=16,byte_table,3.376953
bit_extract_weights,popcount=16,block_table,6.225586
bit_extract_weights,popcount=16,block_table_unrolled1,6.225586
bit_extract_weights,popcount=16,block_table_unrolled2,3.906250
bit_extract_weights,popcount=16,block_table_unrolled4,3.621582
bit_extract_weights,popcount=16,block_table_unrolled8,3.906250
bit_extract_weights,popcount=16,butterfly_table,1.892090
bit_extract_weights,popcount=16,adaptive,2.319336
bit_extract_weights,popcount=16,zp7,6.164551
bit_extract_weights,popcount=17,bitloop,11.738770
bit_extract_weights,popcount=17,split32,10.375977
bit_extract_weights,popcount=17,byte_table,3.377441
bit_extract_weights,popcount=17,block_table,5.981445
bit_extract_weights,popcount=17,block_table_unrolled1,5.960938
bit_extract_weights,popcount=17,block_table_unrolled2,3.763672
bit_extract_weights,popcount=17,block_table_unrolled4,3.519531
bit_extract_weights,popcount=17,block_table_unrolled8,3.926270
bit_extract_weights,popcount=17,butterfly_table,1.892090
bit_extract_weights,popcount=17,adaptive,2.298828
bit_extract_weights,popcount=17,zp7,6.164551
bit_extract_weights,popcount=18,bitloop,12.674805
bit_extract_weights,popcount=18,split32,11.067871
bit_extract_weights,popcount=18,byte_table,3.397461
bit_extract_weights,popcount=18,block_table,6.530762
bit_extract_weights,popcount=18,block_table_unrolled1,6.530762
bit_extract_weights,popcount=18,block_table_unrolled2,4.109375
bit_extract_weights,popcount=18,block_table_unrolled4,3.702637
bit_extract_weights,popcount=18,block_table_unrolled8,3.906250
bit_extract_weights,popcount=18,butterfly_table,1.892090
bit_extract_weights,popcount=18,adaptive,2.298828
bit_extract_weights,popcount=18,zp7,6.164551
bit_extract_weights,popcount=19,bitloop,13.346191
bit_extract_weights,popcount=19,split32,11.718750
bit_extract_weights,popcount=19,byte_table,3.397461
bit_extract_weights,popcount=19,block_table,6.571289
bit_extract_weights,popcount=19,block_table_unrolled1,6.551270
bit_extract_weights,popcount=19,block_table_unrolled2,4.150391
bit_extract_weights,popcount=19,block_table_unrolled4,3.906250
bit_extract_weights,popcount=19,block_table_unrolled8,4.048340
bit_extract_weights,popcount=19,butterfly_table,1.892090
bit_extract_weights,popcount=19,adaptive,2.298828
bit_extract_weights,popcount=19,zp7,6.144043
bit_extract_weights,popcount=20,bitloop,14.343262
bit_extract_weights,popcount=20,split32,12.451172
bit_extract_weights,popcount=20,byte_table,3.377441
bit_extract_weights,popcount=20,block_table,7.202148
bit_extract_weights,popcount=20,block_table_unrolled1,7.181641
bit_extract_weights,popcount=20,block_table_unrolled2,4.455566
bit_extract_weights,popcount=20,block_table_unrolled4,4.068848
bit_extract_weights,popcount=20,block_table_unrolled8,4.028320
bit_extract_weights,popcount=20,butterfly_table,1.892090
bit_extract_weights,popcount=20,adaptive,2.319336
bit_extract_weights,popcount=20,zp7,6.164551
bit_extract_weights,popcount=21,bitloop,15.075684
bit_extract_weights,popcount=21,split32,13.102051
bit_extract_weights,popcount=21,byte_table,3.397461
bit_extract_weights,popcount=21,block_table,7.100586
bit_extract_weights,popcount=21,block_table_unrolled1,7.100098
bit_extract_weights,popcount=21,block_table_unrolled2,4.374023
bit_extract_weights,popcount=21,block_table_unrolled4,3.865234
bit_extract_weights,popcount=21,block_table_unrolled8,3.926270
bit_extract_weights,popcount=21,butterfly_table,1.892090
bit_extract_weights,popcount=21,adaptive,2.319336
bit_extract_weights,popcount=21,zp7,6.144043
bit_extract_weights,popcount=22,bitloop,15.950684
